%Runtime 20151211,  Coefs: 0.9806 / 0.077
%nrec yyyy MM dd hh mm ss lat lon Ts
458 2015 10 12 00 44 35 36.36286 -75.22078 20.852
459 2015 10 12 00 47 42 36.36038 -75.22648 20.937
460 2015 10 12 00 50 49 36.35802 -75.23189 20.900
461 2015 10 12 00 53 56 36.35591 -75.23666 20.888
462 2015 10 12 00 57 02 36.35390 -75.24127 20.897
463 2015 10 12 01 06 22 36.34885 -75.25258 20.918
464 2015 10 12 01 15 41 36.34465 -75.26134 21.038
465 2015 10 12 01 21 54 36.33923 -75.27301 21.050
466 2015 10 12 01 28 07 36.33264 -75.28690 21.073
467 2015 10 12 01 31 14 36.32929 -75.29385 21.058
468 2015 10 12 01 34 21 36.32597 -75.30076 21.069
469 2015 10 12 01 37 28 36.32268 -75.30755 21.106
470 2015 10 12 01 43 41 36.31601 -75.32126 21.140
471 2015 10 12 01 46 47 36.31269 -75.32810 21.136
472 2015 10 12 01 49 54 36.30935 -75.33502 21.113
473 2015 10 12 01 53 01 36.30594 -75.34205 21.132
474 2015 10 12 01 56 08 36.30253 -75.34908 21.090
475 2015 10 12 01 59 14 36.29899 -75.35604 21.083
476 2015 10 12 02 08 36 36.28834 -75.37703 21.050
477 2015 10 12 02 14 49 36.28141 -75.39091 21.177
478 2015 10 12 02 17 56 36.27814 -75.39779 21.089
479 2015 10 12 02 21 03 36.27432 -75.40456 21.065
480 2015 10 12 02 24 10 36.27051 -75.41124 21.079
481 2015 10 12 02 27 17 36.26680 -75.41806 21.111
482 2015 10 12 02 36 36 36.25626 -75.43887 21.363
483 2015 10 12 02 39 43 36.25285 -75.44595 21.441
484 2015 10 12 02 42 50 36.24945 -75.45288 21.486
485 2015 10 12 02 49 04 36.24252 -75.46674 21.454
486 2015 10 12 02 55 17 36.23556 -75.48050 21.445
487 2015 10 12 02 58 25 36.23209 -75.48739 21.499
488 2015 10 12 03 01 31 36.22861 -75.49434 21.464
489 2015 10 12 03 07 44 36.22181 -75.50807 21.443
490 2015 10 12 03 10 51 36.21837 -75.51503 21.451
491 2015 10 12 03 17 05 36.21161 -75.52880 21.392
492 2015 10 12 03 20 12 36.20819 -75.53576 21.348
493 2015 10 12 03 26 24 36.20142 -75.54948 21.334
494 2015 10 12 03 29 31 36.19805 -75.55627 21.346
495 2015 10 12 03 38 50 36.18768 -75.57679 21.318
496 2015 10 12 03 45 04 36.18376 -75.58147 21.335
497 2015 10 12 03 48 10 36.18644 -75.58018 21.348
498 2015 10 12 03 51 18 36.18926 -75.57874 21.329
499 2015 10 12 03 54 25 36.19190 -75.57732 21.338
500 2015 10 12 03 57 32 36.19444 -75.57599 21.252
501 2015 10 12 04 08 51 36.20429 -75.57088 21.409
502 2015 10 12 04 11 58 36.20714 -75.56941 21.410
503 2015 10 12 04 15 05 36.21011 -75.56806 21.517
504 2015 10 12 04 18 13 36.21303 -75.56666 21.415
505 2015 10 12 04 33 48 36.22776 -75.56024 21.343
506 2015 10 12 04 40 01 36.23371 -75.55764 21.387
507 2015 10 12 04 43 07 36.23659 -75.55636 21.350
508 2015 10 12 04 46 14 36.23946 -75.55509 21.376
509 2015 10 12 04 49 21 36.24242 -75.55382 21.355
510 2015 10 12 04 55 34 36.24836 -75.55126 21.299
511 2015 10 12 05 05 24 36.23675 -75.55268 21.293
512 2015 10 12 05 21 28 36.19996 -75.57422 21.283
513 2015 10 12 05 33 54 36.17981 -75.58410 21.128
514 2015 10 12 05 40 09 36.18518 -75.58199 21.037
515 2015 10 12 05 46 30 36.19069 -75.57975 20.979
516 2015 10 12 05 52 44 36.19610 -75.57732 21.185
517 2015 10 12 05 55 52 36.19891 -75.57620 21.097
518 2015 10 12 05 58 58 36.20170 -75.57504 21.132
519 2015 10 12 06 02 05 36.20448 -75.57403 21.187
520 2015 10 12 06 05 12 36.20735 -75.57291 21.221
521 2015 10 12 06 11 25 36.21324 -75.57064 21.350
522 2015 10 12 06 20 45 36.22207 -75.56750 21.356
523 2015 10 12 06 23 52 36.22517 -75.56651 21.335
524 2015 10 12 06 33 12 36.23335 -75.56182 21.426
525 2015 10 12 06 42 32 36.21572 -75.56660 21.272
526 2015 10 12 06 45 39 36.20829 -75.56944 21.308
527 2015 10 12 06 51 53 36.19331 -75.57505 21.136
528 2015 10 12 06 54 59 36.18583 -75.57787 20.909
529 2015 10 12 06 58 06 36.17843 -75.58068 20.706
530 2015 10 12 07 01 14 36.17131 -75.58360 20.464
531 2015 10 12 07 07 27 36.17540 -75.58228 21.296
532 2015 10 12 07 10 34 36.17828 -75.58136 21.165
533 2015 10 12 07 16 47 36.18394 -75.57957 21.095
534 2015 10 12 07 19 53 36.18697 -75.57847 21.105
535 2015 10 12 07 23 00 36.18999 -75.57736 21.147
536 2015 10 12 07 35 26 36.20199 -75.57326 21.317
537 2015 10 12 07 41 38 36.20823 -75.57121 21.405
538 2015 10 12 07 44 45 36.21134 -75.57015 21.397
539 2015 10 12 07 50 58 36.21779 -75.56831 21.428
540 2015 10 12 07 57 11 36.22422 -75.56656 21.401
541 2015 10 12 08 00 19 36.22734 -75.56580 21.352
542 2015 10 12 08 10 10 36.21532 -75.56734 21.382
543 2015 10 12 08 13 17 36.20818 -75.57126 21.260
544 2015 10 12 08 16 24 36.20103 -75.57504 21.175
545 2015 10 12 08 19 30 36.19372 -75.57890 21.175
546 2015 10 12 08 22 36 36.18643 -75.58272 21.195
547 2015 10 12 08 25 42 36.17897 -75.58498 21.106
548 2015 10 12 08 31 54 36.18050 -75.58274 21.162
549 2015 10 12 08 38 08 36.18648 -75.58022 21.190
550 2015 10 12 08 47 29 36.19536 -75.57634 21.266
551 2015 10 12 08 53 42 36.20137 -75.57394 21.257
552 2015 10 12 08 56 48 36.20438 -75.57270 21.218
553 2015 10 12 08 59 55 36.20723 -75.57155 21.225
554 2015 10 12 09 09 15 36.21632 -75.56821 21.347
555 2015 10 12 09 12 22 36.21939 -75.56708 21.386
556 2015 10 12 09 15 28 36.22233 -75.56607 21.417
557 2015 10 12 09 24 48 36.23107 -75.56298 21.439
558 2015 10 12 09 27 55 36.23399 -75.56196 21.460
559 2015 10 12 09 34 08 36.23979 -75.55997 21.407
560 2015 10 12 09 37 15 36.24258 -75.55910 21.385
561 2015 10 12 09 40 23 36.24544 -75.55823 21.397
562 2015 10 12 09 46 36 36.24361 -75.55792 21.384
563 2015 10 12 10 05 14 36.21151 -75.56843 21.381
564 2015 10 12 10 08 21 36.20616 -75.57012 21.357
565 2015 10 12 10 14 34 36.19558 -75.57423 21.326
566 2015 10 12 10 20 47 36.18524 -75.57922 21.328
567 2015 10 12 10 23 54 36.18000 -75.58174 21.317
568 2015 10 12 10 30 07 36.18256 -75.58201 21.311
569 2015 10 12 10 33 14 36.18522 -75.58089 21.350
570 2015 10 12 10 36 20 36.18786 -75.57975 21.331
571 2015 10 12 10 48 44 36.19877 -75.57369 21.330
572 2015 10 12 10 54 57 36.19800 -75.57804 21.345
573 2015 10 12 11 01 11 36.18761 -75.58170 21.326
574 2015 10 12 11 04 18 36.18296 -75.58199 21.308
575 2015 10 12 11 07 24 36.18115 -75.58264 21.299
576 2015 10 12 11 10 31 36.17833 -75.58418 21.173
577 2015 10 12 11 13 38 36.17588 -75.58539 21.201
578 2015 10 12 11 19 50 36.16867 -75.58478 21.142
579 2015 10 12 11 26 04 36.16188 -75.57978 21.128
580 2015 10 12 11 29 10 36.16178 -75.57974 21.097
581 2015 10 12 11 45 50 36.16194 -75.58045 21.182
582 2015 10 12 11 48 57 36.16172 -75.58049 21.138
583 2015 10 12 11 52 03 36.16211 -75.58019 21.067
584 2015 10 12 11 55 10 36.16202 -75.58028 21.114
585 2015 10 12 12 04 31 36.16235 -75.58025 21.188
586 2015 10 12 12 16 56 36.16261 -75.58008 21.245
587 2015 10 12 12 26 15 36.16296 -75.57978 21.202
588 2015 10 12 12 32 28 36.16283 -75.57996 21.147
589 2015 10 12 12 35 34 36.16273 -75.57993 21.045
590 2015 10 12 12 38 42 36.16275 -75.57980 21.339
591 2015 10 12 12 57 21 36.16233 -75.57991 21.042
592 2015 10 13 14 43 48 36.18272 -75.49573 21.417
593 2015 10 13 14 46 55 36.18241 -75.50441 21.075
594 2015 10 13 14 50 03 36.18250 -75.51271 20.855
595 2015 10 13 14 56 16 36.18300 -75.52890 20.778
596 2015 10 13 14 59 23 36.18324 -75.53703 20.685
597 2015 10 13 15 05 35 36.18388 -75.55390 20.682
598 2015 10 13 15 27 27 36.18323 -75.61311 20.258
599 2015 10 13 15 30 34 36.18315 -75.62159 20.265
600 2015 10 13 15 36 52 36.18313 -75.63887 20.246
601 2015 10 13 15 43 05 36.18332 -75.65598 20.136
602 2015 10 13 15 46 12 36.18348 -75.66462 20.171
603 2015 10 13 15 49 19 36.18351 -75.67331 20.136
604 2015 10 13 15 52 25 36.18352 -75.68207 20.234
605 2015 10 13 15 58 39 36.18373 -75.69939 20.206
606 2015 10 13 16 01 45 36.18375 -75.70587 20.179
607 2015 10 13 16 04 52 36.18445 -75.70568 20.259
608 2015 10 13 16 20 24 36.18475 -75.70546 20.320
609 2015 10 13 16 23 31 36.18478 -75.70549 20.316
610 2015 10 13 16 26 39 36.18479 -75.70552 20.226
611 2015 10 13 16 29 47 36.18483 -75.70556 20.390
612 2015 10 13 16 32 54 36.18482 -75.70557 20.322
613 2015 10 13 16 36 01 36.18485 -75.70563 20.430
614 2015 10 13 16 39 08 36.18486 -75.70566 20.417
615 2015 10 13 16 42 14 36.18489 -75.70572 20.324
616 2015 10 13 16 54 39 36.18523 -75.70626 20.363
617 2015 10 13 17 04 01 36.18550 -75.70662 20.467
618 2015 10 13 17 10 13 36.18564 -75.70681 20.420
619 2015 10 13 17 13 22 36.18573 -75.70694 20.435
620 2015 10 13 17 16 29 36.18588 -75.70711 20.439
621 2015 10 13 17 19 36 36.18596 -75.70727 20.475
622 2015 10 13 17 22 43 36.18606 -75.70746 20.432
623 2015 10 13 17 25 50 36.18656 -75.70575 20.293
624 2015 10 13 17 28 56 36.19086 -75.69782 20.399
625 2015 10 13 17 35 09 36.19508 -75.68718 20.339
626 2015 10 13 17 38 15 36.19599 -75.68627 20.433
627 2015 10 13 17 44 28 36.19740 -75.68434 20.335
628 2015 10 13 17 47 34 36.19319 -75.68548 20.348
629 2015 10 13 17 50 41 36.18846 -75.68598 20.344
630 2015 10 13 17 56 54 36.18505 -75.66756 20.297
631 2015 10 13 18 00 01 36.18377 -75.66076 20.367
632 2015 10 13 18 03 07 36.18247 -75.65070 20.389
633 2015 10 13 18 06 14 36.18193 -75.64025 20.387
634 2015 10 13 18 12 28 36.18012 -75.61941 20.545
635 2015 10 13 18 18 41 36.17943 -75.59853 20.592
636 2015 10 13 18 21 48 36.17937 -75.58813 20.594
637 2015 10 13 18 28 01 36.17970 -75.56718 20.789
638 2015 10 13 18 31 07 36.17989 -75.55670 20.848
639 2015 10 13 18 37 20 36.18073 -75.53699 20.903
640 2015 10 13 18 40 27 36.18129 -75.52680 21.029
641 2015 10 13 18 43 34 36.18194 -75.51660 21.140
642 2015 10 13 18 46 41 36.18250 -75.50645 21.228
643 2015 10 13 19 05 20 36.18403 -75.44766 21.844
644 2015 10 13 19 11 33 36.18468 -75.42862 21.752
645 2015 10 13 19 14 39 36.18496 -75.41912 21.817
646 2015 10 13 19 30 12 36.18362 -75.41358 21.802
647 2015 10 13 19 36 26 36.18484 -75.41253 21.801
648 2015 10 13 19 42 39 36.18721 -75.41198 21.847
649 2015 10 13 19 45 45 36.18831 -75.41167 21.874
650 2015 10 13 19 48 52 36.18916 -75.41111 21.890
651 2015 10 13 19 58 10 36.18907 -75.41009 21.870
652 2015 10 13 20 07 39 36.18912 -75.40895 21.873
653 2015 10 13 20 10 45 36.18912 -75.40867 21.926
654 2015 10 13 20 32 35 36.18809 -75.40938 21.787
655 2015 10 13 20 35 41 36.18802 -75.40967 21.999
656 2015 10 13 20 38 48 36.18653 -75.41135 21.988
657 2015 10 13 20 45 05 36.17655 -75.42361 21.866
658 2015 10 13 20 48 12 36.17440 -75.42694 21.736
659 2015 10 13 20 51 19 36.17483 -75.42672 21.653
660 2015 10 13 20 54 26 36.17461 -75.42623 21.501
661 2015 10 13 21 00 42 36.17313 -75.42538 21.769
662 2015 10 13 21 06 54 36.17475 -75.42492 21.929
663 2015 10 13 21 13 06 36.16775 -75.43366 21.770
664 2015 10 13 21 19 19 36.17033 -75.43033 21.776
665 2015 10 13 21 22 26 36.17689 -75.42484 21.782
666 2015 10 13 21 28 39 36.18487 -75.41466 21.743
667 2015 10 13 21 31 46 36.18494 -75.41493 21.826
668 2015 10 13 21 38 01 36.18707 -75.41462 21.796
669 2015 10 13 21 41 08 36.18855 -75.41417 21.828
670 2015 10 13 21 44 15 36.19007 -75.41365 21.964
671 2015 10 13 21 50 27 36.19163 -75.41351 21.750
672 2015 10 13 21 59 46 36.18921 -75.41404 21.798
673 2015 10 13 22 02 53 36.18508 -75.41167 21.771
674 2015 10 13 22 09 07 36.18468 -75.40350 21.725
675 2015 10 14 08 55 59 36.17904 -75.45440 21.629
676 2015 10 14 08 59 05 36.17986 -75.44517 21.608
677 2015 10 14 09 02 12 36.18070 -75.43594 21.591
678 2015 10 14 09 08 26 36.18426 -75.41805 21.620
679 2015 10 14 09 11 32 36.18615 -75.40903 21.615
680 2015 10 14 09 17 45 36.18235 -75.40811 21.602
681 2015 10 14 09 20 51 36.18257 -75.41203 21.468
682 2015 10 14 09 23 58 36.18260 -75.41572 21.728
683 2015 10 14 09 27 05 36.18264 -75.41953 21.526
684 2015 10 14 09 30 12 36.18270 -75.42355 21.601
685 2015 10 14 09 33 19 36.18273 -75.42755 21.620
686 2015 10 14 09 36 25 36.18278 -75.43157 21.586
687 2015 10 14 09 39 32 36.18281 -75.43556 21.640
688 2015 10 14 09 42 38 36.18283 -75.43950 21.587
689 2015 10 14 09 48 51 36.18282 -75.44754 21.820
690 2015 10 14 09 51 58 36.18283 -75.45161 21.555
691 2015 10 14 09 55 04 36.18284 -75.45574 21.642
692 2015 10 14 09 58 11 36.18282 -75.45983 21.574
693 2015 10 14 10 04 23 36.18279 -75.46797 21.600
694 2015 10 14 10 13 42 36.18261 -75.48001 21.468
695 2015 10 14 10 26 07 36.17976 -75.48105 21.529
696 2015 10 14 10 29 13 36.17895 -75.47423 21.521
697 2015 10 14 10 32 19 36.17832 -75.46752 21.550
698 2015 10 14 10 35 25 36.17592 -75.46144 21.765
699 2015 10 14 10 41 37 36.17077 -75.44967 21.548
700 2015 10 14 10 44 43 36.16812 -75.44363 21.545
701 2015 10 14 10 47 49 36.16573 -75.43777 21.535
702 2015 10 14 10 50 55 36.16514 -75.43197 21.465
703 2015 10 14 11 00 14 36.16800 -75.43418 21.461
704 2015 10 14 11 03 21 36.16603 -75.43405 21.458
705 2015 10 14 11 15 45 36.16650 -75.43368 21.544
706 2015 10 14 11 21 57 36.16658 -75.43353 21.519
707 2015 10 14 11 25 03 36.16661 -75.43350 21.471
708 2015 10 14 11 28 10 36.16671 -75.43347 21.480
709 2015 10 14 11 34 23 36.16683 -75.43351 21.528
710 2015 10 14 11 37 30 36.16696 -75.43342 21.434
711 2015 10 14 12 17 12 36.17565 -75.42664 21.552
712 2015 10 14 12 29 40 36.17462 -75.43048 21.492
713 2015 10 14 12 35 52 36.17432 -75.43128 21.501
714 2015 10 14 12 42 05 36.17441 -75.43111 21.500
715 2015 10 14 12 51 25 36.17552 -75.42999 21.490
716 2015 10 14 12 54 32 36.17540 -75.43012 21.493
717 2015 10 14 13 03 51 36.17500 -75.43111 21.506
718 2015 10 14 13 06 58 36.17488 -75.43178 21.444
719 2015 10 14 13 28 41 36.17114 -75.43692 21.546
720 2015 10 14 13 31 48 36.17059 -75.43760 21.534
721 2015 10 14 13 34 55 36.17007 -75.43826 21.524
722 2015 10 14 13 47 25 36.17903 -75.43681 21.482
723 2015 10 14 13 53 38 36.18380 -75.42718 21.613
724 2015 10 14 13 59 50 36.18429 -75.41392 21.474
725 2015 10 14 14 02 57 36.18468 -75.42062 21.579
726 2015 10 14 14 06 03 36.18509 -75.42876 21.477
727 2015 10 14 14 09 09 36.18534 -75.43742 21.531
728 2015 10 14 14 15 23 36.18540 -75.45460 21.595
729 2015 10 14 14 18 30 36.18536 -75.46330 21.527
730 2015 10 14 14 21 36 36.18532 -75.47187 21.504
731 2015 10 14 14 24 43 36.18520 -75.48044 21.404
732 2015 10 14 14 30 55 36.18433 -75.49745 21.095
733 2015 10 14 14 34 02 36.18351 -75.50585 21.006
734 2015 10 14 14 46 29 36.18361 -75.53696 20.718
735 2015 10 14 14 52 42 36.18308 -75.55370 20.672
736 2015 10 14 15 01 59 36.18216 -75.57893 20.444
737 2015 10 14 15 05 06 36.18200 -75.58720 20.377
738 2015 10 14 15 08 12 36.18199 -75.59581 20.408
739 2015 10 14 15 11 19 36.18203 -75.60442 20.406
740 2015 10 14 15 17 32 36.18220 -75.62175 20.386
741 2015 10 14 15 29 57 36.18332 -75.65652 20.213
742 2015 10 14 15 39 18 36.18432 -75.68325 20.182
743 2015 10 14 15 42 25 36.18476 -75.69223 20.205
744 2015 10 14 15 48 41 36.18645 -75.70468 20.252
745 2015 10 14 15 51 48 36.18666 -75.70504 20.319
746 2015 10 14 15 54 55 36.18642 -75.70553 20.277
747 2015 10 14 15 58 01 36.18608 -75.70607 20.248
748 2015 10 14 16 07 23 36.18578 -75.70727 20.213
749 2015 10 14 16 10 29 36.18618 -75.70769 20.320
750 2015 10 14 16 13 35 36.18655 -75.70807 20.290
751 2015 10 14 16 19 48 36.18739 -75.70873 20.238
752 2015 10 14 16 22 54 36.18779 -75.70909 20.304
753 2015 10 14 16 26 00 36.18825 -75.70947 20.420
754 2015 10 14 16 32 13 36.18905 -75.71034 20.333
755 2015 10 14 16 35 20 36.18940 -75.71072 20.358
756 2015 10 14 16 38 26 36.18969 -75.71107 20.329
757 2015 10 14 16 44 39 36.19029 -75.71180 20.341
758 2015 10 14 16 47 45 36.19062 -75.71221 20.334
759 2015 10 14 16 57 04 36.19173 -75.71332 20.448
760 2015 10 14 17 00 10 36.19208 -75.71369 20.468
761 2015 10 14 17 06 25 36.19272 -75.71443 20.505
762 2015 10 14 17 12 40 36.19343 -75.71523 20.462
763 2015 10 14 17 15 47 36.19380 -75.71551 20.456
764 2015 10 14 17 22 01 36.19590 -75.71489 20.377
765 2015 10 14 17 25 07 36.19459 -75.70678 20.423
766 2015 10 14 17 28 14 36.19246 -75.69869 20.424
767 2015 10 14 17 34 28 36.18877 -75.68152 20.434
768 2015 10 14 17 40 41 36.18473 -75.66525 20.398
769 2015 10 14 17 43 49 36.18503 -75.66459 20.596
770 2015 10 14 17 46 56 36.18394 -75.65599 20.471
771 2015 10 14 17 50 02 36.18254 -75.64692 20.647
772 2015 10 14 18 18 27 36.16018 -75.57670 20.843
773 2015 10 14 18 24 41 36.16278 -75.55853 20.946
774 2015 10 14 18 27 48 36.16412 -75.54925 21.194
775 2015 10 14 18 34 02 36.16682 -75.53072 21.407
776 2015 10 14 18 37 08 36.16822 -75.52154 21.422
777 2015 10 14 18 40 15 36.16982 -75.51247 21.550
778 2015 10 14 18 43 21 36.17103 -75.50318 21.541
779 2015 10 14 18 46 28 36.17231 -75.49399 21.751
780 2015 10 14 18 49 34 36.17368 -75.48485 21.760
781 2015 10 14 18 58 53 36.17785 -75.45751 21.813
782 2015 10 14 19 02 01 36.17922 -75.44842 21.783
783 2015 10 14 19 05 11 36.18010 -75.43937 21.698
784 2015 10 14 19 08 16 36.17305 -75.43649 21.837
785 2015 10 14 19 14 28 36.16757 -75.43321 21.723
786 2015 10 14 19 17 35 36.16769 -75.43354 21.642
787 2015 10 14 19 23 47 36.16797 -75.43428 21.701
788 2015 10 14 19 29 59 36.16791 -75.43519 21.853
789 2015 10 14 19 36 12 36.16743 -75.43630 21.883
790 2015 10 14 19 39 19 36.16706 -75.43694 21.735
791 2015 10 14 19 42 26 36.16681 -75.43755 21.704
792 2015 10 14 19 48 39 36.16638 -75.43875 21.738
793 2015 10 14 19 54 54 36.16620 -75.44007 21.715
794 2015 10 14 19 58 01 36.16609 -75.44079 21.995
795 2015 10 14 20 01 08 36.16581 -75.44140 21.911
796 2015 10 14 20 07 21 36.16685 -75.43574 21.748
797 2015 10 14 20 13 34 36.16741 -75.43346 21.588
798 2015 10 14 20 25 59 36.16734 -75.43546 21.724
799 2015 10 14 20 29 06 36.16720 -75.43369 21.545
800 2015 10 14 20 32 13 36.17244 -75.42759 21.817
801 2015 10 14 20 35 20 36.17845 -75.42161 21.832
802 2015 10 14 20 38 28 36.18372 -75.41708 21.765
803 2015 10 14 20 41 35 36.18473 -75.41736 21.502
804 2015 10 14 20 50 57 36.18480 -75.41646 21.673
805 2015 10 14 20 54 04 36.18459 -75.41449 21.748
806 2015 10 14 20 57 11 36.18434 -75.40663 21.810
807 2015 10 14 21 06 34 36.18414 -75.38132 21.828
808 2015 10 14 21 09 42 36.18415 -75.37257 21.804
809 2015 10 14 21 15 56 36.18434 -75.35523 21.915
810 2015 10 14 21 19 03 36.18442 -75.34652 21.619
811 2015 10 14 21 28 21 36.18453 -75.32042 21.477
812 2015 10 14 21 34 34 36.18463 -75.30277 21.485
813 2015 10 14 21 37 40 36.18466 -75.29390 21.495
814 2015 10 14 21 59 27 36.18466 -75.23217 21.561
815 2015 10 14 22 02 33 36.18469 -75.22340 21.755
816 2015 10 14 22 05 39 36.18477 -75.21469 21.571
817 2015 10 15 14 16 55 36.18566 -75.61560 20.225
818 2015 10 15 14 20 02 36.18561 -75.62440 20.232
819 2015 10 15 14 23 08 36.18556 -75.63318 20.242
820 2015 10 15 14 26 14 36.18553 -75.64202 20.455
821 2015 10 15 14 29 20 36.18549 -75.65093 20.160
822 2015 10 15 14 32 27 36.18555 -75.65999 20.061
823 2015 10 15 14 35 34 36.18545 -75.66821 20.028
824 2015 10 15 14 38 39 36.18550 -75.67638 20.151
825 2015 10 15 14 41 46 36.18557 -75.68447 20.153
826 2015 10 15 14 44 55 36.18568 -75.69264 20.249
827 2015 10 15 14 48 02 36.18582 -75.70088 20.275
828 2015 10 15 14 57 20 36.18589 -75.70564 20.480
829 2015 10 15 15 03 33 36.18509 -75.70624 20.223
830 2015 10 15 15 09 47 36.18496 -75.70695 20.218
831 2015 10 15 15 12 54 36.18579 -75.70753 20.246
832 2015 10 15 15 22 13 36.18831 -75.70933 20.276
833 2015 10 15 15 25 20 36.18915 -75.70993 20.293
834 2015 10 15 15 28 26 36.18991 -75.71055 20.446
835 2015 10 15 15 31 32 36.19074 -75.71115 20.252
836 2015 10 15 15 34 37 36.19164 -75.71176 20.281
837 2015 10 15 15 37 43 36.19249 -75.71236 20.356
838 2015 10 15 15 40 49 36.19343 -75.71295 20.292
839 2015 10 15 15 43 55 36.19439 -75.71355 20.271
840 2015 10 15 15 47 01 36.19529 -75.71413 20.340
841 2015 10 15 15 50 07 36.19545 -75.71446 20.390
842 2015 10 15 15 53 14 36.19539 -75.71483 20.282
843 2015 10 15 15 56 20 36.19971 -75.71365 20.383
844 2015 10 15 15 59 26 36.19983 -75.70560 20.284
845 2015 10 15 16 02 34 36.19661 -75.69710 20.299
846 2015 10 15 16 05 41 36.19194 -75.68960 20.255
847 2015 10 15 16 08 48 36.18683 -75.68255 20.233
848 2015 10 15 16 11 54 36.18177 -75.67547 20.226
849 2015 10 15 16 30 30 36.16801 -75.62144 20.864
850 2015 10 15 16 45 10 36.16069 -75.58072 20.916
851 2015 10 15 17 19 25 36.15914 -75.57908 20.968
852 2015 10 15 17 22 32 36.16086 -75.57982 20.935
853 2015 10 15 17 25 39 36.16014 -75.57981 20.836
854 2015 10 15 17 28 45 36.16087 -75.58016 20.960
855 2015 10 15 17 31 51 36.16074 -75.57998 21.006
856 2015 10 15 17 34 58 36.16002 -75.57352 21.176
857 2015 10 15 17 41 11 36.16238 -75.55489 21.468
858 2015 10 15 17 44 18 36.16404 -75.54564 21.289
859 2015 10 15 17 47 25 36.16567 -75.53635 21.523
860 2015 10 15 18 01 46 36.17309 -75.49397 21.692
861 2015 10 15 18 04 53 36.17436 -75.48488 21.656
862 2015 10 15 18 08 00 36.17567 -75.47583 21.704
863 2015 10 15 18 11 08 36.17697 -75.46665 21.783
864 2015 10 15 18 14 15 36.17814 -75.45755 21.728
865 2015 10 15 18 17 21 36.17928 -75.44851 21.826
866 2015 10 15 18 20 27 36.18048 -75.43936 21.656
867 2015 10 15 18 23 34 36.18162 -75.43023 21.755
868 2015 10 15 18 26 40 36.18279 -75.42105 21.731
869 2015 10 15 18 29 46 36.18395 -75.41601 21.688
870 2015 10 15 18 36 00 36.18413 -75.41597 21.593
871 2015 10 15 18 39 07 36.18383 -75.41603 21.738
872 2015 10 15 18 42 14 36.18346 -75.41610 21.682
873 2015 10 15 18 48 27 36.18258 -75.41656 21.715
874 2015 10 15 18 51 33 36.18236 -75.41652 21.614
875 2015 10 15 18 54 40 36.18256 -75.41616 21.591
876 2015 10 15 18 57 46 36.18256 -75.41604 21.741
877 2015 10 15 19 00 53 36.18234 -75.41609 21.764
878 2015 10 15 19 03 59 36.18192 -75.41616 21.783
879 2015 10 15 19 07 05 36.18154 -75.41615 21.866
880 2015 10 15 19 10 12 36.18108 -75.41619 21.687
881 2015 10 15 19 13 18 36.18072 -75.41628 21.755
882 2015 10 15 19 16 24 36.18168 -75.41727 21.710
883 2015 10 15 19 22 36 36.18320 -75.41320 21.787
884 2015 10 15 19 28 49 36.18335 -75.39614 21.829
885 2015 10 15 19 35 01 36.18351 -75.37948 21.753
886 2015 10 15 19 47 26 36.18359 -75.34535 21.703
887 2015 10 15 19 50 32 36.18356 -75.33688 21.679
888 2015 10 15 19 53 39 36.18359 -75.32832 21.717
889 2015 10 15 19 56 45 36.18366 -75.31982 21.670
890 2015 10 15 19 59 52 36.18376 -75.31135 21.549
891 2015 10 15 20 02 58 36.18392 -75.30265 21.580
892 2015 10 15 20 06 05 36.18399 -75.29394 21.519
893 2015 10 15 20 15 24 36.18378 -75.26786 21.571
894 2015 10 15 20 18 31 36.18374 -75.25918 21.812
895 2015 10 15 20 21 37 36.18366 -75.25061 21.583
896 2015 10 15 20 24 44 36.18364 -75.24200 21.822
897 2015 10 15 20 34 01 36.18370 -75.21613 21.655
898 2015 10 15 20 37 07 36.18365 -75.20763 21.555
899 2015 10 15 20 40 13 36.18357 -75.19902 21.572
900 2015 10 15 20 43 20 36.18342 -75.19048 21.710
901 2015 10 15 20 46 27 36.18330 -75.18204 21.625
902 2015 10 15 20 49 33 36.18327 -75.17358 21.625
903 2015 10 15 21 08 11 36.18288 -75.12208 21.636
